   63.00		  10.3670		 3.379674
   63.10		  10.3542		 3.389326
   63.20		  10.3414		 3.398990
   63.30		  10.3286		 3.408666
   63.40		  10.3159		 3.418354
   63.50		  10.3032		 3.428054
   63.60		  10.2905		 3.437765
   63.70		  10.2779		 3.447489
   63.80		  10.2653		 3.457224
   63.90		  10.2528		 3.466972
   64.00		  10.2403		 3.476731
   64.10		  10.2278		 3.486503
   64.20		  10.2154		 3.496286
   64.30		  10.2030		 3.506081
   64.40		  10.1906		 3.515888
   64.50		  10.1783		 3.525707
   64.60		  10.1660		 3.535538
   64.70		  10.1538		 3.545380
   64.80		  10.1415		 3.555235
   64.90		  10.1294		 3.565101
   65.00		  10.1172		 3.574979
   65.10		  10.1051		 3.584869
   65.20		  10.0930		 3.594771
   65.30		  10.0810		 3.604685
   65.40		  10.0690		 3.614611
   65.50		  10.0570		 3.624548
   65.60		  10.0450		 3.634497
   65.70		  10.0331		 3.644458
   65.80		  10.0212		 3.654431
   65.90		  10.0094		 3.664416
   66.00		   9.9976		 3.674413
   66.10		   9.9858		 3.684421
   66.20		   9.9741		 3.694441
   66.30		   9.9624		 3.704473
   66.40		   9.9507		 3.714516
   66.50		   9.9390		 3.724572
   66.60		   9.9274		 3.734639
   66.70		   9.9159		 3.744718
   66.80		   9.9043		 3.754809
   66.90		   9.8928		 3.764911
   67.00		   9.8813		 3.775026
   67.10		   9.8699		 3.785152
   67.20		   9.8584		 3.795289
   67.30		   9.8471		 3.805439
   67.40		   9.8357		 3.815600
   67.50		   9.8244		 3.825773
   67.60		   9.8131		 3.835957
   67.70		   9.8018		 3.846154
   67.80		   9.7906		 3.856362
   67.90		   9.7794		 3.866582
   68.00		   9.7682		 3.876813
   68.10		   9.7571		 3.887056
   68.20		   9.7460		 3.897311
   68.30		   9.7349		 3.907577
   68.40		   9.7238		 3.917856
   68.50		   9.7128		 3.928145
   68.60		   9.7018		 3.938447
   68.70		   9.6909		 3.948760
   68.80		   9.6800		 3.959085
   68.90		   9.6691		 3.969421
   69.00		   9.6582		 3.979769
   69.10		   9.6474		 3.990129
