85.7	8.1967
85.8	8.18944
85.9	8.18221
86	8.17499
86.1	8.16778
86.2	8.1606
86.3	8.15342
86.4	8.14627
86.5	8.13912
86.6	8.132
86.7	8.12489
86.8	8.11779
86.9	8.11071
87	8.10365
87.1	8.0966
87.2	8.08956
87.3	8.08254
87.4	8.07554
87.5	8.06855
87.6	8.06157
87.7	8.05462
87.8	8.04767
87.9	8.04074
88	8.03383
88.1	8.02693
88.2	8.02004
88.3	8.01317
88.4	8.00631
88.5	7.99947
88.6	7.99264
88.7	7.98583
88.8	7.97903
88.9	7.97225
89	7.96548
89.1	7.95872
89.2	7.95198
89.3	7.94526
89.4	7.93854
89.5	7.93184
89.6	7.92516
89.7	7.91849
89.8	7.91183
89.9	7.90519
90	7.89856
90.1	7.89195
90.2	7.88534
90.3	7.87876
90.4	7.87218
90.5	7.86562
90.6	7.85907
90.7	7.85254
90.8	7.84602
90.9	7.83952
91	7.83302
91.1	7.82654
91.2	7.82008
91.3	7.81362
91.4	7.80719
91.5	7.80076
91.6	7.79435
91.7	7.78795
91.8	7.78156
91.9	7.77519
92	7.76883
92.1	7.76248
92.2	7.75614
92.3	7.74982
92.4	7.74351
92.5	7.73722
92.6	7.73094
92.7	7.72467
92.8	7.71841
92.9	7.71216
93	7.70593
93.1	7.69971
93.2	7.69351
93.3	7.68731
93.4	7.68113
93.5	7.67496
93.6	7.6688
93.7	7.66266
93.8	7.65653
93.9	7.65041
94	7.6443
94.1	7.6382
94.2	7.63212
94.3	7.62605
94.4	7.61999
94.5	7.61394
94.6	7.60791
94.7	7.60189
94.8	7.59588
94.9	7.58988
95	7.58389
95.1	7.57791
95.2	7.57195
95.3	7.566
95.4	7.56006
95.5	7.55413
95.6	7.54821
95.7	7.54231
95.8	7.53641
95.9	7.53053
96	7.52466
96.1	7.5188
96.2	7.51296
96.3	7.50712
96.4	7.5013
96.5	7.49548
96.6	7.48968
96.7	7.48389
96.8	7.47811
96.9	7.47234
97	7.46659
97.1	7.46084
97.2	7.4551
97.3	7.44938
97.4	7.44367
97.5	7.43797
97.6	7.43228
97.7	7.4266
97.8	7.42093
97.9	7.41527
98	7.40962
98.1	7.40399
98.2	7.39836
98.3	7.39275
98.4	7.38715
98.5	7.38155
98.6	7.37597
98.7	7.3704
98.8	7.36484
98.9	7.35929
99	7.35375
99.1	7.34822
99.2	7.3427
99.3	7.33719
99.4	7.33169
99.5	7.32621
99.6	7.32073
99.7	7.31526
99.8	7.30981
99.9	7.30436
100	7.29892
100.1	7.2935
100.2	7.28808
100.3	7.28268
100.4	7.27728
100.5	7.2719
100.6	7.26652
100.7	7.26116
100.8	7.2558
100.9	7.25046
101	7.24512
101.1	7.2398
101.2	7.23448
101.3	7.22918
101.4	7.22388
101.5	7.2186
101.6	7.21332
101.7	7.20806
101.8	7.2028
101.9	7.19755
102	7.19232
102.1	7.18709
102.2	7.18187
102.3	7.17666
102.4	7.17147
102.5	7.16628
102.6	7.1611
102.7	7.15593
102.8	7.15077
102.9	7.14562
103	7.14048
103.1	7.13534
103.2	7.13022
103.3	7.12511
103.4	7.12001
103.5	7.11491
103.6	7.10983
103.7	7.10475
103.8	7.09968
103.9	7.09463
